TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
7:51 AM,73.9,63.0,68,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 11:51:00<br />
8:51 AM,75.9,64.0,67,30.17,9.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 12:51:00<br />
9:51 AM,78.1,64.0,62,30.16,9.0,Calm,Calm,-,N/A,,Clear,0,2014-07-22 13:51:00<br />
10:51 AM,80.1,66.0,62,30.15,9.0,Variable,3.5,-,N/A,,Clear,0,2014-07-22 14:51:00<br />
11:51 AM,82.9,66.0,56,30.14,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-22 15:51:00<br />
12:51 PM,84.0,64.9,53,30.12,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-22 16:51:00<br />
1:51 PM,84.0,66.9,56,30.12,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-07-22 17:51:00<br />
2:51 PM,84.9,66.9,55,30.11,10.0,North,-9999.0,-,N/A,,Clear,0,2014-07-22 18:51:00<br />
3:51 PM,84.0,66.9,56,30.08,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-22 19:51:00<br />
4:51 PM,82.9,66.9,58,30.07,10.0,South,6.9,-,N/A,,Partly Cloudy,170,2014-07-22 20:51:00<br />
5:51 PM,81.0,66.0,60,30.06,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-22 21:51:00<br />
6:51 PM,81.0,66.0,60,30.06,10.0,South,4.6,-,N/A,,Partly Cloudy,170,2014-07-22 22:51:00<br />
7:51 PM,80.1,66.0,62,30.06,10.0,South,4.6,-,N/A,,Clear,170,2014-07-22 23:51:00<br />
8:51 PM,79.0,66.0,64,30.06,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-23 00:51:00<br />
9:51 PM,78.1,66.0,66,30.06,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-23 01:51:00<br />
10:51 PM,78.1,64.0,62,30.06,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-23 02:51:00<br />
11:51 PM,77.0,63.0,62,30.05,10.0,SW,6.9,18.4,N/A,,Clear,230,2014-07-23 03:51:00<br />
12:51 AM,75.9,63.0,64,30.03,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-23 04:51:00<br />
1:51 AM,75.9,62.1,62,30.02,10.0,WSW,4.6,-,N/A,,Clear,240,2014-07-23 05:51:00<br />
2:51 AM,75.0,62.1,64,30.01,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-23 06:51:00<br />
3:51 AM,73.9,62.1,66,30.00,10.0,West,6.9,18.4,N/A,,Clear,260,2014-07-23 07:51:00<br />
4:51 AM,73.0,63.0,71,29.99,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-23 08:51:00<br />
5:43 AM,73.0,62.1,68,30.00,10.0,WSW,6.9,-,N/A,,Partly Cloudy,240,2014-07-23 09:43:00<br />
5:51 AM,73.0,63.0,71,29.97,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-23 09:51:00<br />
6:51 AM,73.0,63.0,71,29.98,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-23 10:51:00<br />
7:51 AM,75.0,64.9,71,29.99,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-23 11:51:00<br />
8:51 AM,77.0,66.9,71,29.98,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-07-23 12:51:00<br />
9:51 AM,79.0,66.9,66,29.96,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-23 13:51:00<br />
10:51 AM,82.0,69.1,65,29.94,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-23 14:51:00<br />
11:51 AM,84.9,71.1,63,29.91,9.0,Variable,5.8,-,N/A,,Clear,0,2014-07-23 15:51:00<br />
12:51 PM,86.0,71.1,61,29.88,9.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-23 16:51:00<br />
1:51 PM,84.9,72.0,65,29.87,9.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2014-07-23 17:51:00<br />
2:51 PM,84.9,71.1,63,29.85,10.0,Variable,3.5,18.4,N/A,,Mostly Cloudy,0,2014-07-23 18:51:00<br />
3:51 PM,86.0,72.0,63,29.82,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-23 19:51:00<br />
4:51 PM,84.9,72.0,65,29.80,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-23 20:51:00<br />
5:51 PM,84.9,72.0,65,29.78,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-23 21:51:00<br />
6:51 PM,84.0,71.1,65,29.77,9.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-23 22:51:00<br />
7:51 PM,86.0,70.0,59,29.78,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,240,2014-07-23 23:51:00<br />
8:51 PM,75.9,70.0,82,29.83,1.0,Variable,4.6,25.3,0.08,Rain,Heavy Rain,0,2014-07-24 00:51:00<br />
9:09 PM,73.0,70.0,90,29.84,3.0,Variable,3.5,-,0.10,Rain,Light Rain,0,2014-07-24 01:09:00<br />
9:51 PM,73.9,71.1,91,29.84,5.0,West,5.8,-,0.10,Rain,Light Rain,280,2014-07-24 01:51:00<br />
10:51 PM,75.0,72.0,90,29.83,6.0,WSW,4.6,-,0.01,Rain,Light Rain,250,2014-07-24 02:51:00<br />
11:51 PM,73.9,72.0,93,29.82,4.0,Calm,Calm,-,0.00,,Mostly Cloudy,0,2014-07-24 03:51:00<br />
12:51 AM,75.0,69.1,82,29.80,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-24 04:51:00<br />
1:51 AM,73.9,68.0,82,29.81,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-24 05:51:00<br />
2:51 AM,73.9,66.9,79,29.81,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-07-24 06:51:00<br />
3:51 AM,73.0,66.0,79,29.81,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-24 07:51:00<br />
4:51 AM,73.0,64.0,73,29.82,10.0,North,-9999.0,-,N/A,,Overcast,0,2014-07-24 08:51:00<br />
5:51 AM,73.0,63.0,71,29.82,10.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-24 09:51:00<br />
6:51 AM,72.0,64.0,76,29.84,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-24 10:51:00<br />
7:26 AM,72.0,64.0,76,29.87,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-24 11:26:00<br />
7:51 AM,72.0,64.9,78,29.85,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-07-24 11:51:00<br />
8:51 AM,73.9,64.0,71,29.86,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-24 12:51:00<br />
9:18 AM,73.9,64.0,71,29.88,-9999.0,ENE,9.2,-,N/A,,Overcast,70,2014-07-24 13:18:00<br />
9:51 AM,73.9,63.0,68,29.86,-9999.0,ENE,5.8,-,N/A,,Overcast,60,2014-07-24 13:51:00<br />
10:46 AM,73.4,62.6,69,29.90,-9999.0,NNE,5.8,-,N/A,,Overcast,30,2014-07-24 14:46:00<br />
10:51 AM,73.9,63.0,68,29.87,-9999.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-24 14:51:00<br />
11:51 AM,75.0,62.1,64,29.87,-9999.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-07-24 15:51:00<br />
12:51 PM,75.9,61.0,60,29.87,-9999.0,Variable,6.9,-,N/A,,Scattered Clouds,0,2014-07-24 16:51:00<br />
1:51 PM,77.0,61.0,58,29.87,-9999.0,ENE,5.8,-,N/A,,Mostly Cloudy,60,2014-07-24 17:51:00<br />
2:51 PM,79.0,57.0,47,29.85,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-24 18:51:00<br />
3:51 PM,79.0,59.0,50,29.85,10.0,ENE,8.1,-,N/A,,Partly Cloudy,70,2014-07-24 19:51:00<br />
4:51 PM,77.0,55.0,47,29.85,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2014-07-24 20:51:00<br />
5:51 PM,78.1,57.0,48,29.83,10.0,NE,9.2,-,N/A,,Mostly Cloudy,50,2014-07-24 21:51:00<br />
6:51 PM,75.9,57.9,54,29.85,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,30,2014-07-24 22:51:00<br />
7:51 PM,75.9,55.9,50,29.86,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-24 23:51:00<br />
8:51 PM,77.0,55.0,47,29.88,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2014-07-25 00:51:00<br />
9:51 PM,75.0,55.0,50,29.89,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-25 01:51:00<br />
10:51 PM,73.9,55.9,53,29.91,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-25 02:51:00<br />
11:51 PM,73.0,52.0,48,29.91,10.0,North,-9999.0,-,N/A,,Clear,0,2014-07-25 03:51:00<br />
12:51 AM,70.0,52.0,53,29.93,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-25 04:51:00<br />
1:51 AM,69.1,52.0,54,29.94,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-25 05:51:00<br />
2:51 AM,69.1,53.1,57,29.95,10.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-25 06:51:00<br />
3:51 AM,66.9,54.0,63,29.95,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-07-25 07:51:00<br />
4:51 AM,66.9,53.1,61,29.96,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-25 08:51:00<br />
5:51 AM,66.9,53.1,61,29.97,10.0,Variable,6.9,-,N/A,,Partly Cloudy,0,2014-07-25 09:51:00<br />
6:18 AM,66.9,52.0,59,30.00,10.0,NE,6.9,-,N/A,,Partly Cloudy,50,2014-07-25 10:18:00<br />
6:51 AM,66.9,53.1,61,29.99,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-25 10:51:00<br />
7:51 AM,69.1,53.1,57,30.01,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-25 11:51:00<br />
8:51 AM,70.0,55.0,59,30.03,10.0,North,9.2,-,N/A,,Clear,360,2014-07-25 12:51:00<br />
9:51 AM,72.0,52.0,49,30.03,10.0,NE,8.1,-,N/A,,Clear,50,2014-07-25 13:51:00<br />
10:51 AM,73.9,52.0,46,30.02,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-25 14:51:00<br />
11:51 AM,78.1,54.0,43,30.02,10.0,East,3.5,-,N/A,,Clear,80,2014-07-25 15:51:00<br />
12:51 PM,78.1,54.0,43,30.00,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-25 16:51:00<br />
1:51 PM,81.0,54.0,39,29.99,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-25 17:51:00<br />
2:51 PM,80.6,50.0,34,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-25 18:51:00<br />
3:51 PM,80.6,51.8,37,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-25 19:51:00<br />
4:51 PM,78.8,55.4,44,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-25 20:51:00<br />
5:51 PM,78.8,51.8,39,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-25 21:51:00<br />
6:51 PM,77.0,55.4,47,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2014-07-25 22:51:00<br />
7:53 PM,75.9,55.9,50,29.99,10.0,WSW,3.5,-,N/A,,Unknown,240,2014-07-25 23:53:00<br />
8:51 PM,75.0,57.0,53,30.01,10.0,Variable,5.8,17.3,N/A,,Scattered Clouds,0,2014-07-26 00:51:00<br />
9:51 PM,73.0,57.9,59,30.02,10.0,WSW,4.6,-,N/A,,Clear,240,2014-07-26 01:51:00<br />
10:51 PM,73.0,57.9,59,30.01,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-26 02:51:00<br />
11:51 PM,73.0,59.0,61,30.00,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-26 03:51:00<br />
12:51 AM,72.0,60.1,66,30.00,10.0,WSW,4.6,-,N/A,,Clear,240,2014-07-26 04:51:00<br />
1:51 AM,71.1,61.0,70,29.99,10.0,WSW,4.6,-,N/A,,Clear,250,2014-07-26 05:51:00<br />
2:51 AM,71.1,60.1,68,29.99,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-26 06:51:00<br />
3:51 AM,70.0,59.0,68,29.99,10.0,WSW,4.6,-,N/A,,Clear,250,2014-07-26 07:51:00<br />
4:51 AM,70.0,57.9,65,29.99,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-26 08:51:00<br />
5:51 AM,70.0,57.0,63,30.00,10.0,West,5.8,-,N/A,,Clear,260,2014-07-26 09:51:00<br />
6:51 AM,70.0,55.9,61,30.00,10.0,West,3.5,-,N/A,,Clear,260,2014-07-26 10:51:00<br />
7:51 AM,71.1,55.9,59,30.01,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-26 11:51:00<br />
8:51 AM,73.9,55.9,53,30.00,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-26 12:51:00<br />
9:51 AM,75.0,57.9,55,29.99,10.0,WSW,4.6,-,N/A,,Partly Cloudy,250,2014-07-26 13:51:00<br />
2:51 PM,77.0,63.0,62,29.94,10.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-26 18:51:00<br />
3:51 PM,78.1,62.1,58,29.93,10.0,WSW,4.6,-,N/A,,Mostly Cloudy,240,2014-07-26 19:51:00<br />
4:51 PM,75.9,63.0,64,29.93,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-07-26 20:51:00<br />
5:51 PM,75.9,64.0,67,29.91,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-26 21:51:00<br />
6:28 PM,78.1,64.9,64,29.93,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-26 22:28:00<br />
6:43 PM,77.0,64.9,66,29.93,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-26 22:43:00<br />
6:51 PM,77.0,64.9,66,29.91,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-07-26 22:51:00<br />
7:51 PM,75.9,63.0,64,29.90,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-26 23:51:00<br />
8:51 PM,77.0,64.0,64,29.91,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-07-27 00:51:00<br />
8:59 PM,75.9,64.0,67,29.93,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-27 00:59:00<br />
9:40 PM,75.0,64.9,71,29.94,10.0,SSW,3.5,-,N/A,,Scattered Clouds,200,2014-07-27 01:40:00<br />
9:51 PM,75.0,64.9,71,29.91,10.0,SSW,4.6,-,N/A,,Partly Cloudy,210,2014-07-27 01:51:00<br />
10:51 PM,73.9,64.9,73,29.91,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-27 02:51:00<br />
11:51 PM,73.9,66.0,76,29.91,10.0,WSW,8.1,-,N/A,,Partly Cloudy,240,2014-07-27 03:51:00<br />
12:51 AM,73.9,66.9,79,29.89,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-27 04:51:00<br />
1:51 AM,73.0,66.9,81,29.87,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-27 05:51:00<br />
2:51 AM,72.0,66.9,84,29.84,9.0,Calm,Calm,-,N/A,,Clear,0,2014-07-27 06:51:00<br />
3:51 AM,72.0,66.9,84,29.84,9.0,WSW,4.6,-,N/A,,Clear,240,2014-07-27 07:51:00<br />
4:40 AM,72.0,66.9,84,29.86,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-27 08:40:00<br />
4:48 AM,71.6,66.2,83,29.86,9.0,SW,4.6,-,N/A,,Scattered Clouds,230,2014-07-27 08:48:00<br />
4:51 AM,72.0,66.9,84,29.83,9.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-07-27 08:51:00<br />
5:51 AM,73.0,66.9,81,29.83,10.0,SW,3.5,-,N/A,,Mostly Cloudy,230,2014-07-27 09:51:00<br />
6:51 AM,72.0,69.1,91,29.81,6.0,Calm,Calm,-,0.01,,Mostly Cloudy,0,2014-07-27 10:51:00<br />
7:51 AM,73.0,69.1,87,29.80,8.0,Variable,4.6,-,N/A,,Overcast,0,2014-07-27 11:51:00<br />
8:51 AM,73.9,68.0,82,29.78,9.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-27 12:51:00<br />
9:51 AM,75.9,68.0,76,29.77,9.0,Variable,5.8,-,N/A,,Overcast,0,2014-07-27 13:51:00<br />
10:51 AM,77.0,70.0,79,29.77,8.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-27 14:51:00<br />
11:51 AM,78.1,68.0,71,29.75,8.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-27 15:51:00<br />
12:51 PM,79.0,68.0,69,29.74,9.0,Variable,5.8,-,N/A,,Overcast,0,2014-07-27 16:51:00<br />
1:51 PM,80.6,69.8,70,29.75,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-27 17:51:00<br />
2:51 PM,84.0,68.0,58,29.72,9.0,North,-9999.0,-,N/A,,Clear,0,2014-07-27 18:51:00<br />
3:51 PM,82.0,66.9,60,29.71,9.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-07-27 19:51:00<br />
4:51 PM,82.9,66.9,58,29.69,9.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-07-27 20:51:00<br />
5:51 PM,84.9,64.0,49,29.68,10.0,WSW,8.1,-,N/A,,Partly Cloudy,240,2014-07-27 21:51:00<br />
6:51 PM,84.9,64.0,49,29.67,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-07-27 22:51:00<br />
7:51 PM,82.9,62.1,49,29.67,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-27 23:51:00<br />
8:51 PM,82.9,62.1,49,29.67,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-28 00:51:00<br />
9:51 PM,81.0,68.0,65,29.68,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-28 01:51:00<br />
10:51 PM,80.1,70.0,71,29.68,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-28 02:51:00<br />
11:51 PM,78.1,71.1,79,29.64,9.0,West,4.6,-,0.00,Rain,Light Rain,260,2014-07-28 03:51:00<br />
12:51 AM,75.9,72.0,87,29.65,8.0,SW,8.1,-,0.01,,Mostly Cloudy,230,2014-07-28 04:51:00<br />
1:37 AM,75.0,72.0,90,29.65,2.0,Variable,4.6,-,0.06,Rain,Rain,0,2014-07-28 05:37:00<br />
1:51 AM,75.0,72.0,90,29.61,2.0,Variable,3.5,-,0.11,Rain,Rain,0,2014-07-28 05:51:00<br />
2:18 AM,73.9,72.0,93,29.60,3.0,SSE,6.9,-,0.05,Rain,Light Rain,160,2014-07-28 06:18:00<br />
2:36 AM,73.9,72.0,93,29.59,2.5,Calm,Calm,-,0.05,,Scattered Clouds,0,2014-07-28 06:36:00<br />
2:43 AM,73.9,72.0,93,29.59,3.0,South,3.5,-,0.05,,Scattered Clouds,180,2014-07-28 06:43:00<br />
2:51 AM,73.9,72.0,93,29.57,3.0,Variable,3.5,-,0.05,,Mostly Cloudy,0,2014-07-28 06:51:00<br />
3:02 AM,73.9,72.0,93,29.60,3.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-07-28 07:02:00<br />
3:20 AM,73.9,72.0,93,29.61,3.0,Variable,4.6,-,0.00,Rain,Light Rain,0,2014-07-28 07:20:00<br />
3:36 AM,71.1,69.1,93,29.62,4.0,SSW,9.2,20.7,0.01,Rain,Light Rain,200,2014-07-28 07:36:00<br />
3:51 AM,70.0,66.9,90,29.57,6.0,Variable,5.8,-,0.02,Rain,Light Rain,0,2014-07-28 07:51:00<br />
4:51 AM,69.1,66.0,90,29.54,10.0,WSW,8.1,-,0.01,,Scattered Clouds,250,2014-07-28 08:51:00<br />
5:51 AM,69.1,66.0,90,29.55,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-28 09:51:00<br />
6:24 AM,70.0,66.9,90,29.58,10.0,South,5.8,-,N/A,,Mostly Cloudy,170,2014-07-28 10:24:00<br />
6:51 AM,70.0,66.9,90,29.56,10.0,Variable,5.8,-,N/A,,Overcast,0,2014-07-28 10:51:00<br />
7:16 AM,70.0,66.9,90,29.59,10.0,Variable,6.9,-,N/A,,Overcast,0,2014-07-28 11:16:00<br />
7:51 AM,71.1,66.9,87,29.55,10.0,Variable,3.5,-,N/A,,Overcast,0,2014-07-28 11:51:00<br />
8:41 AM,72.0,66.9,84,29.59,10.0,SW,5.8,-,N/A,,Overcast,230,2014-07-28 12:41:00<br />
8:51 AM,72.0,66.9,84,29.56,10.0,North,-9999.0,-,N/A,,Overcast,0,2014-07-28 12:51:00<br />
9:32 AM,73.0,66.9,81,29.58,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2014-07-28 13:32:00<br />
9:51 AM,73.0,66.9,81,29.55,10.0,North,-9999.0,-,N/A,,Overcast,0,2014-07-28 13:51:00<br />
10:51 AM,73.0,66.0,79,29.55,10.0,WSW,6.9,-,N/A,,Overcast,250,2014-07-28 14:51:00<br />
11:33 AM,75.9,66.0,71,29.58,10.0,West,3.5,17.3,N/A,,Overcast,270,2014-07-28 15:33:00<br />
11:51 AM,75.9,64.9,69,29.55,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2014-07-28 15:51:00<br />
12:51 PM,78.1,63.0,60,29.53,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,250,2014-07-28 16:51:00<br />
1:51 PM,79.0,62.1,56,29.52,10.0,Variable,5.8,19.6,N/A,,Partly Cloudy,0,2014-07-28 17:51:00<br />
2:51 PM,79.0,61.0,54,29.52,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-07-28 18:51:00<br />
3:51 PM,79.0,62.1,56,29.53,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-28 19:51:00<br />
4:51 PM,80.1,59.0,48,29.54,10.0,West,10.4,20.7,N/A,,Partly Cloudy,270,2014-07-28 20:51:00<br />
5:51 PM,80.1,57.9,47,29.55,10.0,WSW,9.2,18.4,N/A,,Partly Cloudy,250,2014-07-28 21:51:00<br />
6:51 PM,80.1,57.0,45,29.57,10.0,WNW,11.5,28.8,N/A,,Mostly Cloudy,290,2014-07-28 22:51:00<br />
7:51 PM,73.9,57.0,55,29.60,10.0,West,9.2,16.1,N/A,,Partly Cloudy,280,2014-07-28 23:51:00<br />
8:51 PM,72.0,57.9,61,29.63,10.0,West,13.8,23.0,N/A,,Clear,280,2014-07-29 00:51:00<br />
9:51 PM,71.1,57.9,63,29.67,10.0,West,6.9,-,N/A,,Scattered Clouds,280,2014-07-29 01:51:00<br />
10:51 PM,70.0,57.0,63,29.70,10.0,West,9.2,-,N/A,,Clear,280,2014-07-29 02:51:00<br />
11:51 PM,69.1,55.9,63,29.70,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-29 03:51:00<br />
12:51 AM,68.0,55.0,63,29.71,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-07-29 04:51:00<br />
1:51 AM,66.9,55.0,66,29.74,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-29 05:51:00<br />
2:51 AM,66.0,53.1,63,29.75,10.0,WNW,8.1,17.3,N/A,,Clear,300,2014-07-29 06:51:00<br />
3:51 AM,64.9,53.1,65,29.77,10.0,NW,8.1,-,N/A,,Clear,310,2014-07-29 07:51:00<br />
4:51 AM,64.9,52.0,63,29.78,10.0,WNW,9.2,-,N/A,,Clear,300,2014-07-29 08:51:00<br />
5:51 AM,64.0,53.1,67,29.80,10.0,WNW,3.5,-,N/A,,Clear,290,2014-07-29 09:51:00<br />
6:51 AM,64.0,52.0,65,29.83,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-29 10:51:00<br />
7:51 AM,64.0,53.1,67,29.84,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-29 11:51:00<br />
8:51 AM,66.0,53.1,63,29.86,10.0,WNW,6.9,-,N/A,,Scattered Clouds,290,2014-07-29 12:51:00<br />
9:51 AM,68.0,51.1,55,29.86,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-29 13:51:00<br />
10:51 AM,71.1,53.1,53,29.87,10.0,Variable,5.8,-,N/A,,Clear,0,2014-07-29 14:51:00<br />
11:51 AM,72.0,50.0,46,29.86,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-29 15:51:00<br />
12:51 PM,72.0,50.0,46,29.87,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-29 16:51:00<br />
1:51 PM,72.0,52.0,49,29.87,10.0,WNW,10.4,17.3,N/A,,Scattered Clouds,290,2014-07-29 17:51:00<br />
2:51 PM,75.9,51.1,42,29.88,10.0,West,8.1,-,N/A,,Partly Cloudy,280,2014-07-29 18:51:00<br />
3:51 PM,75.9,50.0,40,29.89,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-07-29 19:51:00<br />
4:51 PM,73.9,48.9,41,29.90,10.0,North,-9999.0,-,N/A,,Mostly Cloudy,0,2014-07-29 20:51:00<br />
5:51 PM,73.9,48.9,41,29.91,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-07-29 21:51:00<br />
6:51 PM,73.9,48.0,40,29.93,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-29 22:51:00<br />
7:51 PM,72.0,48.0,43,29.94,10.0,Variable,4.6,-,N/A,,Overcast,0,2014-07-29 23:51:00<br />
8:51 PM,71.1,48.9,45,29.95,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-07-30 00:51:00<br />
9:51 PM,70.0,50.0,49,29.97,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-07-30 01:51:00<br />
10:51 PM,69.1,51.1,53,29.98,10.0,NW,4.6,-,N/A,,Clear,310,2014-07-30 02:51:00<br />
11:51 PM,66.9,52.0,59,29.98,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-07-30 03:51:00<br />
12:51 AM,66.9,52.0,59,29.99,10.0,WNW,3.5,-,N/A,,Scattered Clouds,290,2014-07-30 04:51:00<br />
1:51 AM,66.0,51.1,59,29.98,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-07-30 05:51:00<br />
2:51 AM,66.0,52.0,60,29.97,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-07-30 06:51:00<br />
3:51 AM,66.0,52.0,60,29.97,10.0,WNW,4.6,-,N/A,,Overcast,300,2014-07-30 07:51:00<br />
4:51 AM,64.0,53.1,67,29.99,10.0,Variable,4.6,-,N/A,,Clear,0,2014-07-30 08:51:00<br />
5:51 AM,63.0,53.1,70,29.99,10.0,Variable,6.9,-,N/A,,Clear,0,2014-07-30 09:51:00<br />
6:51 AM,63.0,53.1,70,30.02,10.0,Calm,Calm,-,N/A,,Clear,0,2014-07-30 10:51:00<br />
7:51 AM,64.9,55.0,70,30.03,10.0,Variable,3.5,-,N/A,,Clear,0,2014-07-30 11:51:00<br />
